SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;State
1;00800BM;Roia di Fuori Osservatore;10.48411317;46.80958839;1880;1880;NA;Bolzano;OD:00800BM;Italy
2;01100MS;Melago;10.65658211;46.83743215;1935;1935;NA;Bolzano;OD:01100MS;Italy
4;02200MS;S.Valentino alla Muta;10.52890216;46.77587237;1498;1498;NA;Bolzano;OD:02200MS;Italy
5;02500MS;Monte Maria;10.5212676;46.70568911;1256;1256;NA;Bolzano;OD:02500MS;Italy
6;02600MS;Slingia;10.47392043;46.70413103;1743;1743;NA;Bolzano;OD:02600MS;Italy
7;03200BM;Tubre - Rivaira Osservatore;10.47752863;46.65033081;1163;1163;NA;Bolzano;OD:03200BM;Italy
10;04800BM;Mazia Osservatore;10.61752601;46.69431625;1524;1524;NA;Bolzano;OD:04800BM;Italy
11;05400MS;Agumes - Prato;10.58243449;46.62131713;951;951;NA;Bolzano;OD:05400MS;Italy
12;05950PG;Adige - Spondigna;10.60348138;46.63650324;965;965;NA;Bolzano;OD:05950PG;Italy
13;06400MS;Solda;10.59531423;46.51588752;1981;1981;NA;Bolzano;OD:06400MS;Italy
14;07500BM;Trafoi Osservatore;10.50788686;46.55009348;1721;1721;NA;Bolzano;OD:07500BM;Italy
16;08800MS;Lasa;10.69433606;46.61717636;887;887;NA;Bolzano;OD:08800MS;Italy
17;08850PG;Adige - Lasa;10.69476195;46.61743104;887;887;NA;Bolzano;OD:08850PG;Italy
18;09700MS;Silandro;10.78026981;46.62375473;684;684;NA;Bolzano;OD:09700MS;Italy
19;09750PG;Rio di Silandro;10.77138411;46.67727807;1947;1947;NA;Bolzano;OD:09750PG;Italy
21;09800MS;Val di Silandro;10.77406673;46.67414966;1825;1825;NA;Bolzano;OD:09800MS;Italy
23;11200BM;Diga di Gioveretto Osservatore;10.72507183;46.50906285;1896;1896;NA;Bolzano;OD:11200BM;Italy
24;11500MS;#NOME?;10.7373205;46.52733588;1665;1665;NA;Bolzano;OD:11500MS;Italy
25;14800BM;Stava Osservatore;10.97053752;46.64282791;613;613;NA;Bolzano;OD:14800BM;Italy
26;15300MS;Maso Corto;10.7827621;46.75401076;2024;2024;NA;Bolzano;OD:15300MS;Italy
28;15800MS;Vernago;10.84927965;46.73565796;1823;1823;NA;Bolzano;OD:15800MS;Italy
29;17500BM;Casere di Fuori Osservatore;10.92669711;46.73510025;1838;1838;NA;Bolzano;OD:17500BM;Italy
30;19300MS;Naturno;10.99117805;46.64766321;561;561;NA;Bolzano;OD:19300MS;Italy
32;19850PG;Adige - Tel;11.07972619;46.67213226;608;608;NA;Bolzano;OD:19850PG;Italy
33;20150PG;Passirio - Belprato;11.13304632;46.88608517;1680;1680;NA;Bolzano;OD:20150PG;Italy
34;20200MS;Belprato;11.13859623;46.88668353;1777;1777;NA;Bolzano;OD:20200MS;Italy
35;20500MS;Plan;11.08827631;46.79651209;1662;1662;NA;Bolzano;OD:20500MS;Italy
36;20750PG;Rio Plan - Eschbaum;11.10271314;46.80144934;1790;1790;NA;Bolzano;OD:20750PG;Italy
37;20770PG;Rio Plan - Plan;11.09156084;46.79740603;1732;1732;NA;Bolzano;OD:20770PG;Italy
38;20850PG;Rio Plan - Bagni di Plata;11.16193581;46.82528301;1030;1030;NA;Bolzano;OD:20850PG;Italy
39;20900MS;Plata;11.17808117;46.82249293;1118;1118;NA;Bolzano;OD:20900MS;Italy
40;21150PG;Passirio - Moso;11.17509414;46.82644652;1270;1270;NA;Bolzano;OD:21150PG;Italy
43;21700MS;S.Leonardo in Passiria;11.24712617;46.80906229;731;731;NA;Bolzano;OD:21700MS;Italy
44;22200BM;S.Martino in Passiria Osservatore;11.227909;46.78268262;681;681;NA;Bolzano;OD:22200BM;Italy
45;22330PG;Passirio - Saltusio;11.19994506;46.73493226;551;551;NA;Bolzano;OD:22330PG;Italy
46;22350PG;Passirio - Saltusio;11.19994506;46.73493226;551;551;NA;Bolzano;OD:22350PG;Italy
47;22900BM;Scena Osservatore;11.19083111;46.68959619;605;605;NA;Bolzano;OD:22900BM;Italy
